NUM_GENES	H2GE	EQTL_H2	CORRELATION	NUM_GWAS	LASSO_POWER	PRSCSx_POWER	MAGEPRO_POWER	METRO_POWER	LASSO_ACCURACY	PRSCSx_ACCURACY	MAGEPRO_ACCURACY	METRO_ACCURACY	LASSO_SEM	PRSCSx_SEM	MAGEPRO_SEM	METRO_SEM	LASSO_R2	PRSCSx_R2	MAGEPRO_R2	METRO_R2	LASSO_R2_SEM	PRSCSx_R2_SEM	MAGEPRO_R2_SEM	METRO_R2_SEM
899	0	0.05	0.8	100000	0.0	0.0	0.0	0.0	0.47914488885011275	0.47117710642292543	0.4907502496658479	0.4146434332581297	0.015037262182094144	0.01504582856626469	0.015292488140287165	0.014704705755876544	0.03193300519018481	0.031609085590940784	0.033279035281328744	0.02492966588882271	0.001347010673703318	0.0013390585713826855	0.001384388731244726	0.0011590923124116114
900	0	0.05	0.8	600000	0.0	0.0	0.0	0.0	0.4790181599452752	0.47098923014135263	0.49064898087437625	0.4242732426121186	0.015016602761726046	0.015025796923055324	0.015271270012033721	0.014307987227782785	0.03193989704857033	0.03161074278502083	0.033287663364361494	0.02527974833050319	0.001345530813055768	0.0013375709276237798	0.001382876582584444	0.0011448669020490169
672	0	0.1	0.2	20000	0.0	0.0	0.0	0.0	0.6186827571986622	0.6267210681833004	0.6385358523074375	0.3547371089143101	0.014937117495420394	0.014897846412184461	0.014746199303418065	0.014188260615023046	0.06592801683135416	0.06776319128324083	0.06962786086526197	0.02957697861036129	0.0022574527138856074	0.002323738493887458	0.0023364834578259216	0.0014664563747297423
675	0	0.1	0.2	100000	0.0	0.0	0.0	0.0	0.6178972444865123	0.6258546033461733	0.6377573229601277	0.3489548253380412	0.014906207776033083	0.014875129064107892	0.014720210343248035	0.014113457758404379	0.06582850685827585	0.06772922813689343	0.06958786260022366	0.027725816524259848	0.00225008717968227	0.0023192435982355886	0.0023312216710088436	0.0013809600350215762
672	0	0.1	0.2	600000	0.0	0.0	0.0	0.0	0.6161483050737706	0.6240382367820454	0.636175221764035	0.3541606339720674	0.0149729254806782	0.014945278864861397	0.01478989714147716	0.014248812956339858	0.0655401935230717	0.06750440600193637	0.06929721121370326	0.028355637303534638	0.002255582362089905	0.0023271705662059657	0.0023367646566784944	0.001456124039555674
670	0	0.1	0.8	20000	0.0	0.0	0.0	0.0014925373134328358	0.616676794712255	0.6078242535941749	0.6539675161610097	0.4166484740994977	0.014836272363782951	0.014939108982531807	0.014655192388755525	0.01474425568581672	0.07065322995605482	0.06845950588629447	0.0771397948512262	0.038813599130850834	0.0024333956653588367	0.0023830239860820946	0.0025245900303828284	0.0017447001406684338
672	0	0.1	0.8	100000	0.0	0.0	0.0	0.001488095238095238	0.6151976224525243	0.6062042224141436	0.6524532528556759	0.40283009082190663	0.014839937576145587	0.014941112077714867	0.014660277636019967	0.01455929608659169	0.07021888822849111	0.06809185083654315	0.07682415383837429	0.03728403409407875	0.002425788034274947	0.0023753462112582812	0.002519247963795178	0.0017099134684141117
672	0	0.1	0.8	600000	0.0	0.0	0.0	0.001488095238095238	0.6149081270678137	0.6060180594620436	0.6522918993664174	0.4253496921483006	0.014841057180167714	0.014941691154484026	0.014658390660394805	0.014706338603410866	0.07047130170993025	0.06834798033886653	0.07709380665623862	0.040088971857929624	0.0024294176296385337	0.002379044464119198	0.002521728659668165	0.0018031392198225495
971	0.0001	0.01	0.2	20000	0.0	0.0	0.0	0.0	0.4282464726193089	0.43452852271552894	0.44207515464429425	0.4234389056031127	0.01714704839349969	0.017221324128658573	0.017214561774667837	0.017176529747485295	0.016820847395368852	0.01691925988943804	0.017172245331425706	0.017590383429338365	0.0007674832561641949	0.0007639972368212542	0.0007695113857251456	0.0007859670291193818
969	0.0001	0.01	0.2	100000	0.0020639834881320948	0.0010319917440660474	0.0020639834881320948	0.0010319917440660474	0.42973016445744916	0.4360234195532419	0.4436108207097109	0.41947685644534516	0.017179264630269364	0.01725342844916177	0.01724487180937546	0.016822790324303206	0.01685464858013807	0.016953167671705086	0.01720677100871252	0.017290540399452315	0.0007686952374590787	0.0007651979054635028	0.0007707124311453398	0.0007797805041160542
970	0.0001	0.01	0.2	600000	0.0443298969072165	0.04639175257731959	0.049484536082474224	0.3824742268041237	0.42897741659858873	0.4352779633253785	0.44283222021400104	0.47224120908938044	0.01716369429633481	0.017237379951653566	0.017230263855825812	0.01760682961898314	0.016836134483677274	0.016934834001003103	0.01718789823223574	0.02081801871081993	0.0007681224644591355	0.0007646263495890447	0.0007701457245086568	0.0008724591137256949
965	0.0001	0.01	0.8	20000	0.0	0.0	0.0	0.0	0.4604662257449653	0.46450455325716505	0.4561569654909052	0.464320769784829	0.017150621944492826	0.017330280230161265	0.01712333526225686	0.01764559113977069	0.016786478341632622	0.016898900009367224	0.016848194154859043	0.017641585801085945	0.0007284056195839287	0.0007284065401118291	0.0007236962980979306	0.0007591549214955802
967	0.0001	0.01	0.8	100000	0.002068252326783868	0.001034126163391934	0.001034126163391934	0.0	0.4596110608432707	0.4636439223403187	0.45530978362727165	0.4758534006576079	0.017140060343929942	0.017319434113486836	0.017112461330245063	0.01751749593355443	0.016757412655167354	0.016869562953538385	0.01681899253685077	0.017692321654449086	0.0007271992918440991	0.0007272049116172636	0.0007225043868269862	0.000770963339496698
966	0.0001	0.01	0.8	600000	0.049689440993788817	0.044513457556935816	0.051759834368530024	0.39648033126293997	0.4596110608432707	0.4636439223403187	0.45530978362727165	0.5207716761042118	0.017140060343929942	0.017319434113486836	0.017112461330245063	0.01767041323817564	0.016754064050023703	0.01687902844068249	0.01681613140579436	0.022084633689662025	0.0007279447583410768	0.0007278964327546095	0.0007232470375490663	0.000965623934506187
879	0.0001	0.05	0.2	20000	0.0	0.0011376564277588168	0.0	0.0	0.47765011447993055	0.476778496070712	0.48858718633338327	0.4077290845032872	0.014831914144404029	0.014821037628737358	0.014914693346737482	0.014434667109838137	0.03244500246809529	0.03165696155882307	0.03313749387320363	0.02346725914484202	0.0014746553821575828	0.0014117650545492004	0.0014848902121657286	0.0010450566565539875
881	0.0001	0.05	0.2	100000	0.021566401816118047	0.015891032917139614	0.018161180476730987	0.0011350737797956867	0.47531870560867323	0.4744590290496034	0.48628085500663004	0.45612559282329157	0.014812369302110526	0.014804854555630636	0.014899559692020867	0.014610784101406975	0.03224625412938139	0.03146332560169996	0.03294335674529626	0.02764675772160164	0.0014685756193451157	0.0014060725703914673	0.001479363303487995	0.0011860492714571916
879	0.0001	0.05	0.2	600000	0.3924914675767918	0.3742889647326507	0.4072810011376564	0.47440273037542663	0.4770764798881363	0.47622460254807286	0.488003634948909	0.5497307035298611	0.014846838013678035	0.014836061237682378	0.014930439315366294	0.015056977669535008	0.032409569806153726	0.03162276247296788	0.033101402141800754	0.03901425092307779	0.0014751129450774705	0.001412236935421571	0.0014853764092559536	0.0014995637943898497
897	0.0001	0.05	0.8	20000	0.0	0.0	0.0	0.0	0.5074404292899835	0.5001568220398944	0.5301778351767479	0.45888692332362685	0.014810827452398981	0.014706197703307352	0.0146242865076037	0.01456567152162371	0.03179044409740192	0.03142509094073345	0.03412473333215571	0.027244872140141107	0.001322916239836082	0.0013116657939721982	0.0013526265412345706	0.0012123528345577268
