NUM_GENES	H2GE	EQTL_H2	CORRELATION	NUM_GWAS	LASSO_POWER	PRSCSx_POWER	MAGEPRO_POWER	METRO_POWER	LASSO_ACCURACY	PRSCSx_ACCURACY	MAGEPRO_ACCURACY	METRO_ACCURACY	LASSO_SEM	PRSCSx_SEM	MAGEPRO_SEM	METRO_SEM	LASSO_R2	PRSCSx_R2	MAGEPRO_R2	METRO_R2	LASSO_R2_SEM	PRSCSx_R2_SEM	MAGEPRO_R2_SEM	METRO_R2_SEM
799	0.001	0.1	0.8	100000	0.8961201501877347	0.8823529411764706	0.9236545682102628	0.9699624530663329	0.6241517129692471	0.604810103236765	0.6573288515595922	0.6927857407883149	0.012477064385523786	0.012690682913608621	0.012377277704960802	0.011401545757384696	0.05829739048758075	0.056413003586702086	0.06388591349024478	0.06437167039279328	0.0014878943044836408	0.001497030762344663	0.0015378208892868738	0.001311012639870229
804	0.001	0.1	0.8	600000	0.9925373134328358	0.996268656716418	0.9975124378109452	1.0	0.6246099478330263	0.6055883734616766	0.657598249580881	0.7968864165067596	0.012406631641120516	0.012620759781407948	0.01231077763654359	0.009513083144089976	0.0584672195619961	0.05658118675790945	0.06401856108481664	0.08447078433292281	0.0014871602929218159	0.0014960651253723217	0.0015351074637419584	0.001438190929956792
0	0.01	0.01	0.2	20000																				
0	0.01	0.01	0.2	100000																				
0	0.01	0.01	0.2	600000																				
999	0.01	0.01	0.8	20000	0.1871871871871872	0.1891891891891892	0.2092092092092092	0.996996996996997	0.32572056349991707	0.3198069227178279	0.32148286118572533	0.4487234866407352	0.015495933420597234	0.015436277895047016	0.015411326677400385	0.016842869909133144	0.007245517233693395	0.007191558829835809	0.007306315520821065	0.013036240308900722	0.0003120678415285048	0.00031445361351288656	0.0003106292091852535	0.0004708074985344669
1000	0.01	0.01	0.8	100000	0.483	0.505	0.521	0.998	0.32513851499933016	0.3192370415564346	0.3209080852370509	0.45534473486948696	0.01547826433379891	0.015418306738645879	0.015393600631808486	0.01691127721945331	0.007238820823754759	0.007184952862527787	0.007299542456990759	0.014250440699762876	0.0003118275275643472	0.00031420845263182195	0.00031039233073886874	0.0005119364220701957
996	0.01	0.01	0.8	600000	0.7550200803212851	0.785140562248996	0.786144578313253	1.0	0.3269593232418892	0.32112129015380153	0.3226954743898419	0.4731614270980452	0.015564092361780319	0.015501605185775348	0.015479594600279412	0.017078255444950168	0.007257467027866499	0.007207515304379441	0.007318377781077241	0.015345123458374785	0.0003128816330207889	0.0003152574449259165	0.0003114356714801992	0.0005428486506451751
0	0.01	0.05	0.2	20000																				
0	0.01	0.05	0.2	100000																				
0	0.01	0.05	0.2	600000																				
945	0.01	0.05	0.8	20000	0.7121693121693121	0.7248677248677249	0.7566137566137566	1.0	0.3950247898937384	0.3922046385568366	0.42411806618627274	0.6523505209384254	0.01333378083555159	0.013248208009795339	0.013516252262574512	0.012540165227364676	0.020658800007704082	0.02058394769689279	0.022844025528639796	0.03886334204687287	0.0008031729654869702	0.0007942920764985051	0.000859689360919173	0.0009460496138660894
943	0.01	0.05	0.8	100000	0.9013785790031813	0.936373276776246	0.9501590668080594	1.0	0.39530466504897716	0.39239816574942715	0.4233469338358305	0.7209417679837856	0.01331565779230377	0.013231782936033162	0.013493131553909023	0.011425085064862056	0.02060709237360328	0.020528417070583147	0.022773347859388733	0.04713409108107836	0.0008000644501873221	0.0007908506525817036	0.0008566871990521674	0.0010578758143151385
936	0.01	0.05	0.8	600000	0.9529914529914529	0.9797008547008547	0.9839743589743589	1.0	0.39543190820762675	0.3927976771855815	0.42376038184854187	0.7562355449226003	0.013346243912572185	0.013277761545055935	0.01353814799940985	0.011020916916904322	0.020607303019385834	0.02055241648078541	0.0227994110198885	0.05271286835682975	0.0008037769053117372	0.0007957766867133855	0.0008619577477203212	0.0011151515682776886
0	0.01	0.1	0.2	20000																				
0	0.01	0.1	0.2	100000																				
0	0.01	0.1	0.2	600000																				
802	0.01	0.1	0.8	20000	0.9600997506234414	0.9588528678304239	0.9713216957605985	1.0	0.6401224846257535	0.6218079543985089	0.681361940151478	0.7544652750650249	0.012462979876390294	0.01267478206714375	0.01219747011114064	0.010552607424112532	0.06163186272937019	0.059320262085759065	0.06795922876202205	0.07569157110211189	0.001512416958151342	0.001511576502021068	0.0015745401943930862	0.001410297786573403
804	0.01	0.1	0.8	100000	0.9900497512437811	0.9975124378109452	0.9987562189054726	1.0	0.6384333839459417	0.6201119319210929	0.6801126968081023	0.8209928239941755	0.012449879034345267	0.012652505926415326	0.01218343386715042	0.009216425604496148	0.061434167718531905	0.05912001165388678	0.06778595056162895	0.09103291877039156	0.0015088951832755919	0.0015092244064424038	0.0015714073546528918	0.0015393926314207346
805	0.01	0.1	0.8	600000	0.9950310559006211	1.0	1.0	1.0	0.6410764416800592	0.6226403785652881	0.6830527026457798	0.8588371547518362	0.012440418659178769	0.012644971025064894	0.012161646349867557	0.008255772189597377	0.06148011943289125	0.05918264013199821	0.06789594563110063	0.10186532086771297	0.0015057703861105975	0.001505323064322957	0.0015677797618782272	0.0015994524490898585
